BusinessEntityID,Año,Trimestre,Mes,Día,rowguid
2988,2017,Trim. 4,diciembre,13,471DA25D-3C0D-4824-A75B-93CE8EEAAC45
2989,2017,Trim. 4,diciembre,13,C093DE2E-5E85-4CC8-8519-3AB61433BEDD
2990,2017,Trim. 4,diciembre,13,A4ED5CFD-844E-4071-A296-83D22BD885B3
2991,2017,Trim. 4,diciembre,13,0D9A8D69-5463-46CF-9EAB-36B3601D71A8
2992,2017,Trim. 4,diciembre,13,2D320F71-27C4-4A66-822E-73B93F1D1143
2993,2017,Trim. 4,diciembre,13,17F7B90A-5128-4FD5-93A2-F432B7B23FC2
2994,2017,Trim. 4,diciembre,13,4ABFE40C-E59E-48EB-877B-942CDE7AB614
2995,2017,Trim. 4,diciembre,13,DF59493B-13DE-4193-A200-7DA0AB1BFB13
2996,2017,Trim. 4,diciembre,13,22564AE3-1F84-4BC4-BC59-29230CF5B480
2997,2017,Trim. 4,diciembre,13,45A28D4F-FDFF-4AAB-B221-E395A93FA1B1
2998,2017,Trim. 4,diciembre,13,46AFA543-35BB-448D-9639-1A25C30B3859
2999,2017,Trim. 4,diciembre,13,3FD57F8A-1B35-4662-9C11-6259923204BA
3000,2017,Trim. 4,diciembre,13,299783FE-EAD8-471F-9395-70AB77254F51
3001,2017,Trim. 4,diciembre,13,5AB09DDC-9A20-47CE-8929-3AC3810EF950
3002,2017,Trim. 4,diciembre,13,8DE7ACF7-C8AD-42A7-8EAD-B6F62D941A01
3003,2017,Trim. 4,diciembre,13,CAAF57E8-9BED-42CB-9384-7892A47FAF89
3004,2017,Trim. 4,diciembre,13,F7DDA670-B896-4FC6-B469-DDD1CBD23D94
3005,2017,Trim. 4,diciembre,13,6550238B-22F5-4F87-B412-A32FC581F44E
3006,2017,Trim. 4,diciembre,13,D98489F2-AE7E-4917-A885-7799B1329506
3007,2017,Trim. 4,diciembre,13,48543576-9791-4C81-8AB5-316722DCE3ED
3008,2017,Trim. 4,diciembre,13,8C02646A-96D8-49A6-A73C-8AB7E8355B20
3009,2017,Trim. 4,diciembre,13,39D47437-DA0D-489C-82DA-8588FFC5CCF4
3010,2017,Trim. 4,diciembre,13,25FD6508-4B89-4C0A-9B4D-90B9D85B1D92
3011,2017,Trim. 4,diciembre,13,5CA6F31B-DF0D-42DD-BD2F-29CE832551D0
3012,2017,Trim. 4,diciembre,13,0B57299C-A82D-4049-A25D-5E2AF4DCEE1F
3013,2017,Trim. 4,diciembre,13,774A10C0-D6D0-4964-A7C8-4F26FF2E8C3C
3014,2017,Trim. 4,diciembre,13,B0DB22CC-8F8D-45F7-B3F2-440C6B9FF2F2
3015,2017,Trim. 4,diciembre,13,0CDAC24E-05B9-4BC9-B9AC-7FBE44A7EEC3
3016,2017,Trim. 4,diciembre,13,15680D0E-F60F-494D-A8ED-42C78582A7C9
3017,2017,Trim. 4,diciembre,13,71CC63B8-220C-492B-83B1-438B34290D0C
3018,2017,Trim. 4,diciembre,13,9C951757-E9EA-4274-B112-6E558685FA40
3019,2017,Trim. 4,diciembre,13,AC1C5A9C-127C-4925-BDCD-D7A471BD3039
3020,2017,Trim. 4,diciembre,13,069850B1-3ABD-470B-8A92-1F65A1CA80EC
3021,2017,Trim. 4,diciembre,13,E59180A8-C5DA-46D4-BC3C-B2AA5A4D8E7E
3022,2017,Trim. 4,diciembre,13,5ACCCC50-9703-4181-84FF-5DEB449568D0
3023,2017,Trim. 4,diciembre,13,0547788E-BC83-475C-A93D-5637BF737476
3024,2017,Trim. 4,diciembre,13,7130E0EC-78FD-45AC-B36E-88CF459E1213
3025,2017,Trim. 4,diciembre,13,39FD5BF4-1514-4114-8E36-22CBC6F295BE
3026,2017,Trim. 4,diciembre,13,FD656908-38BF-4A23-AC8B-49916A31CAC8
3027,2017,Trim. 4,diciembre,13,33E59BEC-BC95-4A24-AD68-6A118445909B
3028,2017,Trim. 4,diciembre,13,F5565274-A5EB-4CB7-B223-32BE8A5AC48E
3029,2017,Trim. 4,diciembre,13,72CBA9AE-CF99-44E0-B3A3-838329F14CCF
3030,2017,Trim. 4,diciembre,13,35509B6B-26D1-470F-81BB-732A09D3DDEB
3031,2017,Trim. 4,diciembre,13,35059207-1FC6-4676-B872-798C967DCFEF
3032,2017,Trim. 4,diciembre,13,06269391-09AB-458F-ADD0-AFB9A671F477
3033,2017,Trim. 4,diciembre,13,2C4EECAE-21FA-4736-AF1B-28D7D5BC52BB
3034,2017,Trim. 4,diciembre,13,50540BA7-9277-498B-86AF-137AC40DDEF6
3035,2017,Trim. 4,diciembre,13,6ED8EC12-188C-42F3-883E-71563120F4C0
3036,2017,Trim. 4,diciembre,13,0AB5A432-4AE9-43AB-A999-AFD803C7C9DC
3037,2017,Trim. 4,diciembre,13,98AC8245-E5A2-4E23-AB73-B6D7573410EF
3038,2017,Trim. 4,diciembre,13,C01659B3-70FA-48CA-BA7C-465140D02130
3039,2017,Trim. 4,diciembre,13,4FCB61E8-0A05-4A9B-85F2-C654498C304A
3040,2017,Trim. 4,diciembre,13,9DB6355D-30A7-4D11-9A7C-F8F1EB681374
3041,2017,Trim. 4,diciembre,13,3328DA31-3107-4A5D-9565-C271349EAC37
3042,2017,Trim. 4,diciembre,13,2E5D828B-AF0E-4CDB-A9A6-01380E66D04C
3043,2017,Trim. 4,diciembre,13,D4B6D7BF-0384-46E3-B83F-B5E675C81233
3044,2017,Trim. 4,diciembre,13,E004C0B4-D38C-43B0-A84D-D4E4FCA46380
3045,2017,Trim. 4,diciembre,13,6F76EB71-C462-47FD-96F9-5ADF0B38CE4C
3046,2017,Trim. 4,diciembre,13,74A73958-DDF3-4A9F-8F31-98EC5B1F1500
3047,2017,Trim. 4,diciembre,13,8DA68EB3-55EC-46DD-A350-FAD6F2F36095
3048,2017,Trim. 4,diciembre,13,239AD8DB-28B9-4BD0-90A5-30167E3BF2CD
3049,2017,Trim. 4,diciembre,13,80648D82-FFF7-4E15-B987-6AA8DD1BE116
3050,2017,Trim. 4,diciembre,13,284FDEC8-ED13-4085-B0D6-3EC52AD72514
3051,2017,Trim. 4,diciembre,13,C1EA2010-AC35-452A-B334-5C3127C11563
3052,2017,Trim. 4,diciembre,13,35E660A3-9978-4DC6-9FAF-1AB0250D73A4
3053,2017,Trim. 4,diciembre,13,91BCE42B-4CBA-4F36-873E-009536585FF6
3054,2017,Trim. 4,diciembre,13,2159F44B-0246-4F43-85A7-15905EF248CD
3055,2017,Trim. 4,diciembre,13,09CE0A90-D852-4539-BEFC-0BBA4DB6E31E
3056,2017,Trim. 4,diciembre,13,9839C532-C995-425B-826B-0D33F6301475
3057,2017,Trim. 4,diciembre,13,212BAEE4-CD04-4C66-803A-63D72CC3DE04
3058,2017,Trim. 4,diciembre,13,339C851F-B314-4E7B-84FF-2EB755656668
3059,2017,Trim. 4,diciembre,13,E7227F16-402E-4207-9BC1-1FF413DD5C04
3060,2017,Trim. 4,diciembre,13,3901F9EE-BC65-4D14-864B-A7859B02D2ED
3061,2017,Trim. 4,diciembre,13,55D17E15-3674-4027-B802-13139BFCD6B8
3062,2017,Trim. 4,diciembre,13,2E8E4D43-DB3D-43CD-B97D-4B3DFA97CA86
3063,2017,Trim. 4,diciembre,13,B32BBBB3-E7EE-4F6E-8542-F748D83DDA6F
3064,2017,Trim. 4,diciembre,13,B4489D9A-6DBF-4969-85A4-973B38AD0AEE
3065,2017,Trim. 4,diciembre,13,C3A00A94-72FC-4BA4-BDCF-6A579038F910
3066,2017,Trim. 4,diciembre,13,F96B4E32-21EB-41A0-8BCB-73E52D3C9808
3067,2017,Trim. 4,diciembre,13,F06BD550-A676-45E9-B7E7-57EF53B04B59
3068,2017,Trim. 4,diciembre,13,449E52A9-3ED2-4090-83C8-2722CDA727AC
3069,2017,Trim. 4,diciembre,13,D809C6DA-E731-4E8A-AA18-665F9E534310
3070,2017,Trim. 4,diciembre,13,E3D35F1A-D818-453E-9BFE-402D46E5059B
3071,2017,Trim. 4,diciembre,13,ACF80C31-FF8B-4E4F-8C96-C2594A8AA3E8
3072,2017,Trim. 4,diciembre,13,9835F8D7-3869-44D8-BC21-DFF172267A55
3073,2017,Trim. 4,diciembre,13,48CB6088-754D-4AFA-83B1-7AB8E0B2561D
3074,2017,Trim. 4,diciembre,13,CE64160D-37CC-41AE-B8DB-0B39BDC9D49F
3075,2017,Trim. 4,diciembre,13,E1D388CA-696C-4139-951C-A0079B111301
3076,2017,Trim. 4,diciembre,13,EACA9AD0-A7A1-4A98-BB16-D6DAC5B4C247
3077,2017,Trim. 4,diciembre,13,BFED20DB-EAA2-4493-BDD8-67D3731635BA
3078,2017,Trim. 4,diciembre,13,8C9B3613-77AD-4F66-B856-AAB9E57A82B4
3079,2017,Trim. 4,diciembre,13,5B0A7D9B-FBA9-47B4-BFEA-2A4AD9A0B477
3080,2017,Trim. 4,diciembre,13,9E7A1F0C-F7D6-4498-A8F5-1AE3337A390C
3081,2017,Trim. 4,diciembre,13,05A921D5-275A-48F7-90B4-B09C7748E909
3082,2017,Trim. 4,diciembre,13,E65801BE-8D1F-48C5-A5B4-3A4B66C27528
3083,2017,Trim. 4,diciembre,13,2D39EBB0-F45A-436D-9837-F5CBDF8629CB
3084,2017,Trim. 4,diciembre,13,00D7198F-995F-4CA0-9964-FE9938FA5064
3085,2017,Trim. 4,diciembre,13,FB15BADF-39AE-4991-B70E-91A95B95C387
3086,2017,Trim. 4,diciembre,13,B1C7AC53-A996-416C-8457-B4A49B4F088B
3087,2017,Trim. 4,diciembre,13,98385D89-9613-4D9E-A984-BEAE9B574D65
3088,2017,Trim. 4,diciembre,13,F93966EF-764C-4DC4-903B-91DEFA3D7A12
3089,2017,Trim. 4,diciembre,13,D77D037E-4AAB-4932-86CC-2BE92DF6A958
3090,2017,Trim. 4,diciembre,13,C69378E4-3D7A-41A1-9DFB-446C20D1BE53
3091,2017,Trim. 4,diciembre,13,65477900-7219-423B-9935-58261A2E63F2
3092,2017,Trim. 4,diciembre,13,425F1411-DF2B-4B61-9D88-2EB26CCF303B
3093,2017,Trim. 4,diciembre,13,23680E1D-D3CB-4622-AA74-15C09AB1CF38
3094,2017,Trim. 4,diciembre,13,375CB49F-A33A-4D4C-A37C-02AF55F4FC15
3095,2017,Trim. 4,diciembre,13,75DEE15F-F517-48A7-9C1D-A2C99E77EDB0
3096,2017,Trim. 4,diciembre,13,34AD2260-3B1D-4FBB-88B8-3C687FCC3218
3097,2017,Trim. 4,diciembre,13,394ACC28-5B17-4A92-82E7-5A96027435D8
3098,2017,Trim. 4,diciembre,13,42DC4992-E5D5-4ECE-85D2-A1C597547527
3099,2017,Trim. 4,diciembre,13,378B2FF0-3C41-4203-BA27-DAFED9EF7E3B
3100,2017,Trim. 4,diciembre,13,C8C2486D-0A8A-4ECC-A069-9A88F951FAA9
3101,2017,Trim. 4,diciembre,13,1B5D65BA-78CF-4D88-B98D-F31228DCF51E
3102,2017,Trim. 4,diciembre,13,92A77B1F-FB5C-43C2-81FD-7ABE4EDA2B77
3103,2017,Trim. 4,diciembre,13,6149ECA6-8E10-406B-A309-E126D89EF9B9
3104,2017,Trim. 4,diciembre,13,658AAE83-F06F-42C9-9EAD-A8B6E3015E23
3105,2017,Trim. 4,diciembre,13,2A3EB710-B4C4-4471-B03E-D2732C909609
3106,2017,Trim. 4,diciembre,13,E249EBB1-F979-41E1-9FA9-4F142FDEA127
3107,2017,Trim. 4,diciembre,13,219144A9-2CA4-48C3-B5CE-8D0E9381FEA3
3108,2017,Trim. 4,diciembre,13,DF5EBCB5-BADB-4C34-BE86-982CD19A7E5D
3109,2017,Trim. 4,diciembre,13,61FA1A41-10FE-4231-AC75-DF74C9152A43
3110,2017,Trim. 4,diciembre,13,F2199142-7868-4484-8C41-858805C403DE
3111,2017,Trim. 4,diciembre,13,0380FA56-0FE7-428A-97BF-292C38A790E5
3112,2017,Trim. 4,diciembre,13,E450D071-5031-4C27-A4DC-A9F276ADB638
3113,2017,Trim. 4,diciembre,13,A618F6AC-17A2-43EA-AA13-340878CF4086
3114,2017,Trim. 4,diciembre,13,0E7C9616-8870-4292-ACA8-A4FDF3F04D8C
3115,2017,Trim. 4,diciembre,13,C1A046E0-ECB9-402E-900E-477B21FBCDC4
3116,2017,Trim. 4,diciembre,13,6FDBA238-118F-45C6-87C5-44CCBEBAEFCB
3117,2017,Trim. 4,diciembre,13,0A39EEB3-AA3F-4058-89FD-A8F5495C2202
3118,2017,Trim. 4,diciembre,13,C46905A8-2ADB-4A7E-A3DD-8ADB4FEED877
3119,2017,Trim. 4,diciembre,13,317EA946-A26C-4438-9C8D-5F40E8EF6BC4
3120,2017,Trim. 4,diciembre,13,793E3D3C-E488-4953-B3DA-45DC7FDE5E00
3121,2017,Trim. 4,diciembre,13,88FB0584-A9E2-483A-AEA6-CC244C52A51F
3122,2017,Trim. 4,diciembre,13,5AF61E44-513D-494A-AEEC-420C89F9D03E
3123,2017,Trim. 4,diciembre,13,CB9CE0C4-28B1-4850-A403-A97102C940CE
3124,2017,Trim. 4,diciembre,13,0B613A0F-EA2E-4D7B-9BB8-AF6B47913A19
3125,2017,Trim. 4,diciembre,13,5FE58E61-7D83-4574-850B-4FD2B287DEDC
3126,2017,Trim. 4,diciembre,13,C39829A7-737A-4BE1-A830-4F2BB373357A
3127,2017,Trim. 4,diciembre,13,455C3EF0-CF89-429F-9514-F352B155A16D
3128,2017,Trim. 4,diciembre,13,C92FC0FF-33B4-49BA-9A2F-CB6DA3604642
3129,2017,Trim. 4,diciembre,13,2B150EC7-EC4A-495D-B869-D8D2C8AB69A9
3130,2017,Trim. 4,diciembre,13,8A2D08BA-83DC-4BF4-8DF0-D3A53756C8B1
3131,2017,Trim. 4,diciembre,13,E711911A-9520-42D1-9892-4A995A3806C7
3132,2017,Trim. 4,diciembre,13,E478BF57-8FFB-4934-BA7B-C5F666A3535E
3133,2017,Trim. 4,diciembre,13,D0472D2E-75DC-4E5C-9B67-8F035E8093C9
3134,2017,Trim. 4,diciembre,13,5EB2559E-3A37-4081-A672-579DCAC6CB67
3135,2017,Trim. 4,diciembre,13,C86EE253-0496-4009-A795-80240FD3765B
3136,2017,Trim. 4,diciembre,13,5B7392AC-C863-48FF-99BC-360AB93BDBAC
3137,2017,Trim. 4,diciembre,13,E33CC1AF-307B-4DF2-999D-7395D439D5E0
3138,2017,Trim. 4,diciembre,13,5D1B1DC0-287E-4319-A105-E351B0F19AA5
3139,2017,Trim. 4,diciembre,13,EFAFF4B7-BD4D-4C3E-B851-CE0DC337A4E7
3140,2017,Trim. 4,diciembre,13,A5B553C0-CBD7-4AC4-A52E-3DA70894425F
3141,2017,Trim. 4,diciembre,13,2E9709AC-4769-4FBC-A9B2-D625B5A626E2
3142,2017,Trim. 4,diciembre,13,A8165BFD-C77A-41D8-A45F-26FEC5260641
3143,2017,Trim. 4,diciembre,13,B93495B7-BFD5-473C-9CF7-8E2FCD197A9A
3144,2017,Trim. 4,diciembre,13,AC59C133-E5DC-4B96-BB59-218A63AA2B6C
3145,2017,Trim. 4,diciembre,13,E6CDD309-3515-4FB1-9F7F-13DFF4B3E80F
3146,2017,Trim. 4,diciembre,13,CF9C88D6-4DAB-4BBD-B942-531C4073DD5E
3147,2017,Trim. 4,diciembre,13,C8BE8C3D-3CFC-4AAF-8B2F-D7B9D8DDF472
3148,2017,Trim. 4,diciembre,13,23775583-8B66-4134-8D75-BE542E449645
3149,2017,Trim. 4,diciembre,13,924BFFC0-B88B-4281-BFFC-088500D84BFF
3150,2017,Trim. 4,diciembre,13,9728D1AF-6A78-4052-928B-DBA909B32197
3151,2017,Trim. 4,diciembre,13,9B9F9FCE-4C19-4E5B-83AE-B420AEF12760
3152,2017,Trim. 4,diciembre,13,878FA9C8-D70C-4B8D-B4EE-E4064F9759B4
3153,2017,Trim. 4,diciembre,13,9D53400D-5702-4693-95AA-631A04C2DAAE
3154,2017,Trim. 4,diciembre,13,95CDF0C3-69E7-432C-A6D5-F60FAB22DC13
3155,2017,Trim. 4,diciembre,13,2CAA66DD-5E6D-441F-94E3-AADB73119788
3156,2017,Trim. 4,diciembre,13,DA47BE2F-ECB3-444E-A253-1CCE846546DA
3157,2017,Trim. 4,diciembre,13,BDC81458-C93B-4539-8369-6FB8C82E229C
3158,2017,Trim. 4,diciembre,13,05A3D204-FD28-44BF-8FFE-3011EFE61213
3159,2017,Trim. 4,diciembre,13,39959699-476B-41C9-BC0E-C68F2365AD49
3160,2017,Trim. 4,diciembre,13,EF15B98A-C21B-43A0-A0E1-6F015C895799
3161,2017,Trim. 4,diciembre,13,CC83278A-0FA6-44CC-A4EF-4D838336DA72
3162,2017,Trim. 4,diciembre,13,769E350B-D24C-405B-80F4-5976ADC66F9B
3163,2017,Trim. 4,diciembre,13,ADB3F792-CC52-499B-BCED-0E7541784F78
3164,2017,Trim. 4,diciembre,13,CC227410-C5CD-4FE9-841D-5466DE4173C9
3165,2017,Trim. 4,diciembre,13,EF5E0B8E-33C0-482D-BAC1-CFAE8BBDE043
3166,2017,Trim. 4,diciembre,13,30C5EC67-A575-4DE2-AB9B-B5E520A96765
3167,2017,Trim. 4,diciembre,13,AC2D46DD-A8B1-42A2-B7CC-3719682A9441
3168,2017,Trim. 4,diciembre,13,244FF070-CB15-4FB2-8C64-C7C0FA2CDDF4
3169,2017,Trim. 4,diciembre,13,D9EAE73A-1DB0-4906-99C4-8A1D63C3F933
3170,2017,Trim. 4,diciembre,13,F0DCB562-F07C-488F-A50B-3CEC7ADDAFE6
3171,2017,Trim. 4,diciembre,13,1FB961A5-6B56-43BD-8831-F355420F012B
3172,2017,Trim. 4,diciembre,13,831E27F3-8165-485D-AA8F-C067DE7A50D4
3173,2017,Trim. 4,diciembre,13,B5A6F363-5F2E-429A-9F19-4A362532C2CC
3174,2017,Trim. 4,diciembre,13,D5C92A25-3C38-4F2A-96A4-537A1852D063
3175,2017,Trim. 4,diciembre,13,A9D0463B-0116-4FF0-92D0-E4C3333F01E2
3176,2017,Trim. 4,diciembre,13,449294AA-AAE7-4995-9E1C-959F0C5BDF59
3177,2017,Trim. 4,diciembre,13,7C8861CB-AD4D-4BF9-B953-BBCE0B45F473
3178,2017,Trim. 4,diciembre,13,A43ECF0B-6F21-4898-8DB0-A52A1F700227
3179,2017,Trim. 4,diciembre,13,3D05145F-0A4C-44F4-9C20-0658A0617E91
3180,2017,Trim. 4,diciembre,13,21633CAE-D1F8-4732-B10B-E4000DC8839A
3181,2017,Trim. 4,diciembre,13,E9DD2ED2-4FDA-4D63-98DA-767A9B6754BA
3182,2017,Trim. 4,diciembre,13,8F09C960-AE03-4CF2-8171-4760CF40D4CB
3183,2017,Trim. 4,diciembre,13,861A0717-4853-4EF2-AD23-B32BF49BF7D2
3184,2017,Trim. 4,diciembre,13,E7180320-5E1E-479D-8E70-64CEEFB970FA
3185,2017,Trim. 4,diciembre,13,11487B8F-0F30-4194-BB7B-FFBF37C99908
3186,2017,Trim. 4,diciembre,13,30D2D7F9-A053-4976-8F75-FA61FF0699F4
3187,2017,Trim. 4,diciembre,13,5C52ED58-3FF4-4726-9317-71B8CD02BF6C
3188,2017,Trim. 4,diciembre,13,7AEF0FC0-1A3A-4927-995E-605850394E18
3189,2017,Trim. 4,diciembre,13,D1D74C92-637E-4B64-9019-719D249417D8
3190,2017,Trim. 4,diciembre,13,635D87AE-58E9-4733-B879-92ADBBD3A42A
3191,2017,Trim. 4,diciembre,13,5850D111-04E1-41AA-8C86-E0A18F2C0E4F
3192,2017,Trim. 4,diciembre,13,7D28D253-D8E3-4FA4-AD13-2776CB977FD0
3193,2017,Trim. 4,diciembre,13,A32BEE52-6770-47DD-A996-AB0812553FBB
3194,2017,Trim. 4,diciembre,13,B16C9FC7-42EE-431F-9AD5-2D8D487A6202
3195,2017,Trim. 4,diciembre,13,212C3B34-37F8-4593-8556-3410D7D66741
3196,2017,Trim. 4,diciembre,13,D00D5450-2C62-477D-BD15-3B86E00084B3
3197,2017,Trim. 4,diciembre,13,A5142591-7FCB-4059-ACF4-F12C966B4061
3198,2017,Trim. 4,diciembre,13,9D639D84-AE49-4F1C-96DC-8E530DD1E879
3199,2017,Trim. 4,diciembre,13,7CAA07E5-DB2A-4F3C-97AB-37F34D5A3F0F
3200,2017,Trim. 4,diciembre,13,D715BAF7-C0DC-42BF-A745-9B4397A111A9
3201,2017,Trim. 4,diciembre,13,E7F27F2E-3BB2-4720-ACB8-B9CC9F1096C4
3202,2017,Trim. 4,diciembre,13,4AA6C814-6298-4800-A9F0-1593728AF18C
3203,2017,Trim. 4,diciembre,13,99E34C76-B724-49D3-93BA-4DD6459F7185
3204,2017,Trim. 4,diciembre,13,AC577F13-86A7-4DBE-B831-EB5A5A07909D
3205,2017,Trim. 4,diciembre,13,B10CDD21-AF5E-4B55-98DC-5D25599A07B5
3206,2017,Trim. 4,diciembre,13,4A4FB36C-0661-495A-896E-15C06DC4BBFE
3207,2017,Trim. 4,diciembre,13,98DFE89D-CC0E-4D84-ABD4-19B1698062B6
3208,2017,Trim. 4,diciembre,13,25757F51-2106-4F2B-838B-4A52DF1B8058
3209,2017,Trim. 4,diciembre,13,299CFB09-6CC5-4828-8263-1E5A0C39F2B8
3210,2017,Trim. 4,diciembre,13,BCE238CB-F74D-431C-B4E7-5E44EFB6D974
3211,2017,Trim. 4,diciembre,13,463B6D30-059A-4FFA-AB8A-1622A96D6ED3
3212,2017,Trim. 4,diciembre,13,E44F832D-9237-498C-ACD4-DDA36B96033E
3213,2017,Trim. 4,diciembre,13,95A8BED1-F47B-4EB0-B2EF-8C7C94F83F63
3214,2017,Trim. 4,diciembre,13,272B0220-B530-459A-B61E-24CAE1514153
3215,2017,Trim. 4,diciembre,13,E5780434-686F-4986-A4DE-ED53B312646D
3216,2017,Trim. 4,diciembre,13,EA520FDA-9D1A-4E65-9D1E-6DE42FF7ACBE
3217,2017,Trim. 4,diciembre,13,A2237DCC-1E68-485C-B151-B30A5B427BBE
3218,2017,Trim. 4,diciembre,13,A8A56911-1D64-406A-97B5-784FB04EF587
3219,2017,Trim. 4,diciembre,13,C17AFB98-938C-4A6C-96D7-66BA23C8D403
3220,2017,Trim. 4,diciembre,13,6F01B421-B4D0-431A-9690-972AF6BB5E3D
3221,2017,Trim. 4,diciembre,13,9D138B61-EC3B-471F-BA4C-2CF96D0D750F
3222,2017,Trim. 4,diciembre,13,BC3A7DF7-8D04-4085-8E2F-55EE69B7542B
3223,2017,Trim. 4,diciembre,13,1263F0F1-7FB8-490A-B136-D50F0AB6E262
3224,2017,Trim. 4,diciembre,13,59F636FE-D5A6-40C0-A8F6-00F18EFDFF5D
3225,2017,Trim. 4,diciembre,13,AAA35098-1875-4AE4-BF1A-732CF921BBC8
3226,2017,Trim. 4,diciembre,13,6264FF16-0716-4C0C-AA61-7F0C6C6BCA4C
3227,2017,Trim. 4,diciembre,13,69540414-BC9F-4471-A4F2-174D2AE18D86
3228,2017,Trim. 4,diciembre,13,97A64FA5-15EA-4B07-AA31-BDE9EBBE43F5
3229,2017,Trim. 4,diciembre,13,5FC9C261-907F-42D9-877A-EA1CA077E0CB
3230,2017,Trim. 4,diciembre,13,B2C8ECEF-EB97-4332-8488-3A5028818C8C
3231,2017,Trim. 4,diciembre,13,BF823BA7-2740-4A39-9189-076F067A3885
3232,2017,Trim. 4,diciembre,13,43B7E59E-08A5-4219-B12F-0F4F2EDDE49B
3233,2017,Trim. 4,diciembre,13,90B10694-5896-4CDA-82E8-2B1B323AEF17
3234,2017,Trim. 4,diciembre,13,8C6C0E60-C123-43E4-8364-A021E8A7D141
3235,2017,Trim. 4,diciembre,13,8C35EB91-CE75-412B-A42B-A1892AE5C270
3236,2017,Trim. 4,diciembre,13,8216E0B6-CCAA-4613-B334-7FA250C904A7
3237,2017,Trim. 4,diciembre,13,608554B6-903F-4C27-AD74-F64830F2A1A8
3238,2017,Trim. 4,diciembre,13,A2D0625F-3DB9-4684-9D9C-0A6283EDD64E
3239,2017,Trim. 4,diciembre,13,0CC9B34B-ADAC-43E2-9B75-759EF9E6FE88
3240,2017,Trim. 4,diciembre,13,73285FC6-0D83-4D7F-90A5-46E26BE53E0F
3241,2017,Trim. 4,diciembre,13,3739E31D-E2D0-4D0A-982D-6B875F2C71E4
3242,2017,Trim. 4,diciembre,13,54A69960-F104-469C-86B5-24932DC98726
3243,2017,Trim. 4,diciembre,13,AAFBD454-C5B0-44BE-8B54-B1245E970A37
3244,2017,Trim. 4,diciembre,13,1CCC42EE-B576-4857-8431-14F2D134E9E7
3245,2017,Trim. 4,diciembre,13,139B99C5-077D-4928-B3E9-74FF5AFCE281
3246,2017,Trim. 4,diciembre,13,A5221BB5-2B71-40D9-8311-34BDCB703A9E
3247,2017,Trim. 4,diciembre,13,D83E675F-1ABE-48D2-82A6-12944CA1D1F1
3248,2017,Trim. 4,diciembre,13,4EF62B3F-8605-4A82-8540-9A16487E3B19
3249,2017,Trim. 4,diciembre,13,99757DE1-D42D-4455-AE25-841842C2A89E
3250,2017,Trim. 4,diciembre,13,09451E9F-D97E-4D95-AFD9-F994621054C7
3251,2017,Trim. 4,diciembre,13,0C0112F7-0319-4F12-BF8D-39457AB30F0B
3252,2017,Trim. 4,diciembre,13,D9F0FFD1-1486-40B2-A081-40E59507B438
3253,2017,Trim. 4,diciembre,13,E0A63FB2-A77F-4829-9A73-5B6C604DF927
3254,2017,Trim. 4,diciembre,13,C9E0D2E8-99F8-4DF5-A662-2AD6A67CDFBE
3255,2017,Trim. 4,diciembre,13,3147232A-C1C2-473F-9590-DABECCB0B797
3256,2017,Trim. 4,diciembre,13,BF8B4686-DE7A-4C54-A288-C29F321E3B97
3257,2017,Trim. 4,diciembre,13,98FED45E-C1CB-4BAF-8623-175E431D8CEA
3258,2017,Trim. 4,diciembre,13,56CF5445-D9A7-45F8-A7FA-D677AE513618
3259,2017,Trim. 4,diciembre,13,642AC048-0378-4864-BB19-BC0B1B8D2A51
3260,2017,Trim. 4,diciembre,13,E22B659E-A60C-4EF2-BAEA-2F9D27163DE6
3261,2017,Trim. 4,diciembre,13,82D4DFBA-F140-426F-BE6D-627837319847
3262,2017,Trim. 4,diciembre,13,95E5567D-8961-42C9-B804-BE81C838D59F
3263,2017,Trim. 4,diciembre,13,8744C254-9054-4B94-B896-0C2919DD1397
3264,2017,Trim. 4,diciembre,13,FCEB38A8-7510-446A-BE0D-8663AA9A510B
3265,2017,Trim. 4,diciembre,13,790CA156-2B6D-4ACE-BBB5-DCCECB81573A
3266,2017,Trim. 4,diciembre,13,A416DB32-1D96-456D-894A-4F86365E029A
3267,2017,Trim. 4,diciembre,13,B104227F-FB80-4496-9CC1-CCB7FC16A464
3268,2017,Trim. 4,diciembre,13,D2BDF81E-826F-455E-8C22-FA367EFEBEC0
3269,2017,Trim. 4,diciembre,13,38A25671-AEC1-4E34-960C-82AEB6A0F929
3270,2017,Trim. 4,diciembre,13,4A092268-B8D4-485E-A3D0-8E3B7FBCBB5B
3271,2017,Trim. 4,diciembre,13,55156FC3-8E0B-4B96-880A-45BC114DDFE1
3272,2017,Trim. 4,diciembre,13,623A36CC-49B3-41A0-9D52-E2DAA543067A
3273,2017,Trim. 4,diciembre,13,EA87E460-6321-41B9-B94A-C0A32434E7E9
3274,2017,Trim. 4,diciembre,13,5AE97FD5-B52A-468D-9F37-F6F25C29440F
3275,2017,Trim. 4,diciembre,13,F8F290CE-79DB-4119-919E-C008FB1B8408
3276,2017,Trim. 4,diciembre,13,B789E5DF-8DB8-4E40-99A3-6C3294FB3CF1
3277,2017,Trim. 4,diciembre,13,BF95921A-74BA-44B9-BECF-FCAA24753564
3278,2017,Trim. 4,diciembre,13,0F4EA6AD-A2AF-4077-BC7E-E85B0D62F492
